# age_enrichment_analysis.py -l /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/mirna2age_lst.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/dis2mir_db/Biliary-Tract-Neoplasms_mir.txt 2016-05-21 22:42:52.187234
#
# AGE_LABEL_FILE = /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Biliary-Tract-Neoplasms_mir
# POI2_NAME = Background
# OUTPUT_NAME = mirna2age_lst--Biliary-Tract-Neoplasms_mir--Background
# OUTPUT_DIR = results/enrichment/mirna2age_lst--Biliary-Tract-Neoplasms_mir--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-let-7f-2	910.0	Coelomata
hsa-mir-145	535.7	Vertebrata
hsa-mir-421	97.4	Boreoeutheria
hsa-mir-147b	454.6	Euteleostomi
hsa-mir-302c	361.2	Tetrapoda
hsa-mir-942	29.6	Catarrhini
hsa-mir-105-2	97.4	Boreoeutheria
hsa-mir-9-1	910.0	Coelomata
hsa-mir-9-3	910.0	Coelomata
hsa-mir-222	535.7	Vertebrata
hsa-let-7i	910.0	Coelomata
hsa-mir-105-1	97.4	Boreoeutheria
hsa-mir-199a-1	535.7	Vertebrata
hsa-mir-199a-2	535.7	Vertebrata
hsa-mir-9-2	910.0	Coelomata
