# age_enrichment_analysis.py -l /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/mirna2age_lst.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/dis2mir_db/Diabetic-Nephropathies_mir.txt 2016-05-21 22:47:17.304591
#
# AGE_LABEL_FILE = /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Diabetic-Nephropathies_mir
# POI2_NAME = Background
# OUTPUT_NAME = mirna2age_lst--Diabetic-Nephropathies_mir--Background
# OUTPUT_DIR = results/enrichment/mirna2age_lst--Diabetic-Nephropathies_mir--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-192	535.7	Vertebrata
hsa-mir-200b	910.0	Coelomata
hsa-mir-200a	910.0	Coelomata
hsa-mir-29b-2	910.0	Coelomata
hsa-mir-29c	910.0	Coelomata
hsa-mir-29a	910.0	Coelomata
hsa-mir-21	454.6	Euteleostomi
hsa-mir-377	97.4	Boreoeutheria
hsa-mir-29b-1	910.0	Coelomata
hsa-mir-200c	910.0	Coelomata
